star_id,mission,label,orbital_period,transit_duration,transit_depth,planet_radius,impact_parameter,transit_snr,mes,stellar_teff,stellar_logg,stellar_radius,mag
EPIC 218701083,K2,CANDIDATE,5.0521,,,2.1388,,,,6262.0,4.178,1.476,
EPIC 218709665,K2,CANDIDATE,1.9363475,,,46.0,,,,,,1.687,
EPIC 218711655,K2,CANDIDATE,1.157563,,,12.3,,,,,,1.46,
EPIC 218874453,K2,CANDIDATE,2.17469,,,1.8,,,,,,1.083,
EPIC 218901589,K2,CANDIDATE,1.658223,,,0.867,,,,,,0.917,
EPIC 218952024,K2,CANDIDATE,0.56007,,,1.67,,,,,,0.441,
EPIC 218973982,K2,CANDIDATE,4.88451,,,16.1,,,,,,0.73,
EPIC 219111248,K2,CANDIDATE,4.35967,,,2.31,,,,,,0.559,
EPIC 219114906,K2,CANDIDATE,1.81053,,,1.024,,,,,,0.543,
EPIC 219256848,K2,CANDIDATE,20.94388,,,170.0,,,,,,12.43,
EPIC 219266595,K2,CANDIDATE,0.944284,,,1.48,,,,,,0.684,
EPIC 219388192,K2,CANDIDATE,5.29136017752,,,11.52204139,,,,5555.0,4.39749,1.03676,
EPIC 219420915,K2,CANDIDATE,0.515013,,,26.1,,,,,,1.3,
EPIC 219480273,K2,CANDIDATE,26.4837,,,1.98,,,,,,1.378,
EPIC 219610716,K2,CANDIDATE,2.08807,,,12.4,,,,,,4.44,
EPIC 219747794,K2,CANDIDATE,34.3797,,,118.0,,,,,,4.0,
EPIC 219760360,K2,CANDIDATE,1.4095126,,,70.0,,,,,,1.82,
EPIC 220168663,K2,CANDIDATE,3.22513,,,2.33,,,,,,0.437,
K2-203,K2,CANDIDATE,4.9234,,,1.18,,,,,,0.776,
EPIC 220173278,K2,CANDIDATE,8.03216,,,2.42,,,,,,1.85,
EPIC 220187552,K2,CANDIDATE,17.093319,,,17.7,,,,,,0.426,
EPIC 220192485,K2,CANDIDATE,50.693644,,,8.68300668,,,,5220.0,4.54,0.792931,
EPIC 220198551,K2,CANDIDATE,0.7988525,,,4.00703,,,,4785.0,4.45252,0.86,
EPIC 220201207,K2,CANDIDATE,0.4378443,,,41.0,,,,,,1.3,
EPIC 220204960,K2,CANDIDATE,13.26931,,,23.8,,,,,,1.127,
EPIC 220207765,K2,CANDIDATE,7.119856,,,1.8797781,,,,5318.0,4.68,0.852371,
EPIC 220209578,K2,CANDIDATE,8.904672,,,26.1,,,,,,1.014,
EPIC 220228500,K2,CANDIDATE,2.5048178,,,3.9467,,,,5328.0,4.47,0.92,
EPIC 220245303,K2,CANDIDATE,3.68047,,,1.11,,,,,,0.777,
K2-211,K2,CANDIDATE,2.6017,,,1.47,,,,,,0.839,
EPIC 220258394,K2,CANDIDATE,15.960128,,,19.5,,,,,,0.87,
EPIC 220260084,K2,CANDIDATE,16.9616,,,2.7,,,,,,1.277,
EPIC 220263105,K2,CANDIDATE,0.7175747,,,28.1,,,,,,0.818,
EPIC 220267210,K2,CANDIDATE,5.1645,,,0.784,,,,,,0.255,
EPIC 220275625,K2,CANDIDATE,3.44795,,,0.97,,,,,,0.332,
EPIC 220280237,K2,CANDIDATE,,,,36.0,,,,,,1.208,
EPIC 220282718,K2,CANDIDATE,0.5551606,,,11.4,,,,,,1.657,
EPIC 220287611,K2,CANDIDATE,6.26242,,,2.03,,,,,,0.762,
EPIC 220288191,K2,CANDIDATE,24.4131,,,15.3,,,,,,0.64,
EPIC 220288594,K2,CANDIDATE,4.02748,,,1.24,,,,,,0.5901,
EPIC 220290988,K2,CANDIDATE,10.55369,,,2.72,,,,,,0.88,
EPIC 220292715,K2,CANDIDATE,41.55209,,,4.3,,,,,,0.73,
EPIC 220294712,K2,CANDIDATE,23.6088,,,3.43,,,,,,1.203,
EPIC 220299658,K2,CANDIDATE,21.98131,,,197.025,,,,4491.0,1.773,22.415,
EPIC 220309058,K2,CANDIDATE,9.64954,,,2.74,,,,,,0.593,
EPIC 220315508,K2,CANDIDATE,6.5534,,,1.11,,,,,,0.766,
EPIC 220316844,K2,CANDIDATE,0.6719977,,,25.2,,,,,,1.79,
EPIC 220317172,K2,CANDIDATE,4.4358,,,1.3,,,,,,0.879,
EPIC 220322327,K2,CANDIDATE,3.31347,,,3.8,,,,,,0.824,
EPIC 220336320,K2,CANDIDATE,1.72767,,,21.3,,,,,,0.37,
EPIC 220342163,K2,CANDIDATE,4.69942,,,2.5,,,,,,0.605,
EPIC 220356827,K2,FALSE_POSITIVE,4.7535,,,1.5147,,,,5986.0,4.222,1.27,
EPIC 220393791,K2,CANDIDATE,12.7256,,,2.16,,,,,,1.001,
EPIC 220395416,K2,CANDIDATE,45.4939,,,7.17,,,,,,1.626,
EPIC 220397060,K2,CANDIDATE,12.092199,,,5.84432297,,,,5333.0,4.2,0.990979,
EPIC 220400100,K2,CANDIDATE,10.7946,,,2.34,,,,,,0.618,
EPIC 220400525,K2,CANDIDATE,57.8396,,,9.8,,,,,,0.729,
EPIC 220401029,K2,CANDIDATE,4.49161,,,2.01,,,,,,0.823,
EPIC 220410754,K2,CANDIDATE,19.4989,,,2.32,,,,,,1.085,
EPIC 220416518,K2,CANDIDATE,3.78177,,,1.81,,,,,,1.095,
EPIC 220431824,K2,CANDIDATE,9.073266,,,23.32,,,,,,1.763,
EPIC 220434612,K2,CANDIDATE,2.010607,,,1.28,,,,3806.0,4.641,0.618,
EPIC 220436189,K2,CANDIDATE,13.6094,,,2.44,,,,,,0.564,
EPIC 220436208,K2,CANDIDATE,5.23587,,,4.86,,,,,,1.248,
EPIC 220436943,K2,CANDIDATE,2.43807,,,2.15,,,,,,0.625,
EPIC 220443340,K2,CANDIDATE,6.80111,,,1.96,,,,,,0.291,
EPIC 220448185,K2,CANDIDATE,0.36432247904,,,6.95273914,,,,3473.0,4.87657,0.347331,
EPIC 220466136,K2,CANDIDATE,17.1057,,,5.91,,,,,,0.592,
EPIC 220470563,K2,CANDIDATE,7.30383,,,2.18,,,,,,0.715,
EPIC 220471100,K2,FALSE_POSITIVE,7.3274,,,2.1225,,,,5197.0,4.609,0.96,
EPIC 220477223,K2,CANDIDATE,4.684559,,,4.757,,,,5829.0,4.244,1.184,
EPIC 220482322,K2,CANDIDATE,57.8415,,,6.13,,,,,,1.495,
EPIC 220492298,K2,CONFIRMED,0.762406,,,0.99,,,,5620.0,4.5,0.89,
EPIC 220492492,K2,CANDIDATE,9.4538,,,1.91,,,,,,0.932,
EPIC 220526079,K2,CANDIDATE,7.51114,,,2.98,,,,,,0.643,
EPIC 220527374,K2,CANDIDATE,10.4347,,,1.69,,,,,,0.816,
HIP 4601,K2,CANDIDATE,15.246593,,,78.0,,,,,,1.91,
K2-282,K2,CONFIRMED,0.70531,,,1.6,,,,5499.0,4.5,1.0,
EPIC 220555384,K2,CANDIDATE,4.284523,,,1.30280156,,,,4360.0,4.69,0.62182,
EPIC 220556827,K2,CANDIDATE,6.53074,,,,,,,3628.0,,0.69,
EPIC 220562610,K2,CANDIDATE,,,,6.71,,,,,,1.256,
EPIC 220565337,K2,CANDIDATE,14.753,,,3.0,,,,,,0.5666,
EPIC 220565349,K2,CANDIDATE,21.77635,,,37.0,,,,,,1.122,
EPIC 220571481,K2,CANDIDATE,8.78627,,,3.16,,,,,,1.184,
EPIC 220573228,K2,CANDIDATE,57.1050077,,,5.93946,,,,5816.0,4.49,0.97,
EPIC 220579319,K2,CANDIDATE,39.3266,,,3.57,,,,,,1.346,
EPIC 220598367,K2,CANDIDATE,7.64514,,,6.5,,,,,,1.06,
EPIC 220605820,K2,CANDIDATE,46.47688,,,62.0,,,,,,2.394,
EPIC 220606084,K2,CANDIDATE,,,,12.32,,,,,,1.698,
EPIC 220616148,K2,CANDIDATE,6.73572,,,,,,,5740.0,,1.17,
EPIC 220631484,K2,CANDIDATE,13.26773,,,4.04,,,,,,0.813,
EPIC 220639177,K2,CANDIDATE,7.14238,,,1.75,,,,,,0.679,
EPIC 220643470,K2,CANDIDATE,2.653275,,,118.0,,,,,,24.8,
EPIC 220644522,K2,CANDIDATE,40.938,,,3.57,,,,,,1.083,
EPIC 220648214,K2,CANDIDATE,29.435233,,,2.91662791,,,,5785.0,4.21,1.199507,
EPIC 220650843,K2,CANDIDATE,10.22657,,,2.71,,,,,,0.681,
EPIC 220657558,K2,CANDIDATE,3.91764,,,2.94,,,,,,1.35,
EPIC 220663602,K2,CANDIDATE,6.4063,,,0.888,,,,,,0.195,
EPIC 220666631,K2,CANDIDATE,31.9761,,,3.92,,,,,,1.461,
EPIC 220674823,K2,CONFIRMED,0.571336,,,1.8,,,,,,0.97,
EPIC 220679255,K2,CANDIDATE,8.1344,,,2.36,,,,,,1.153,
EPIC 220708327,K2,CANDIDATE,2.52894,,,1.44,,,,,,0.962,
EPIC 220725183,K2,CANDIDATE,2.311162,,,51.6,,,,,,1.58,
EPIC 226042826,K2,CANDIDATE,3.128977,,,1.282,,,,5140.0,4.625,0.976,
EPIC 228682364,K2,FALSE_POSITIVE,0.872893,,,,,,,,,,
EPIC 228707509,K2,CANDIDATE,15.35092,,,16.31,,,,5417.0,4.46174,0.943467,
EPIC 228720681,K2,CANDIDATE,15.78157905706,,,11.76767971,,,,5780.0,4.438,1.0,
EPIC 228724899,K2,CANDIDATE,5.20256,,,3.58,,,,5489.0,4.42401,0.995782,
EPIC 228729473,K2,FALSE_POSITIVE,16.77217,,,19.29,,,,4898.0,,3.88053,
EPIC 228734889,K2,CANDIDATE,48.249552,,,17.99855135,,,,5792.0,4.52,0.956171,
EPIC 228737155,K2,CANDIDATE,25.988289,,,316.73370059,,,,4382.0,2.07,15.95329,
EPIC 228753871,K2,CANDIDATE,18.69646,,,2.35,,,,5212.0,4.62123,0.764037,
